Customer_ID,Recency,Frequency,Monetary,Items_Purchased
2975,3,50,318,"Crackers, Chips, Rice, Pork"
2976,9,41,185,"Cookies, Oats, Beef, Chips"
2977,7,37,159,"Crackers, Oats, Cake, Juice"
2978,21,23,198,"Cereal, Fish, Broccoli, Milk"
2979,18,44,14,"Yogurt, Chicken"
2980,9,30,275,"Rice, Soda, Carrot, Beef, Oats, Banana"
2981,5,45,310,"Coffee, Tea, Cookies, Butter, Juice, Cheese"
2982,21,43,346,"Chicken, Crackers, Carrot, Chips, Cake"
2983,10,28,357,"Juice, Carrot, Spinach"
2984,20,7,84,"Bread, Cereal, Tomato, Milk"
2985,18,11,39,"Apple, Pork, Fish"
2986,3,12,131,"Orange, Chips"
2987,17,36,269,"Cheese, Bread, Rice, Butter, Grapes"
2988,21,26,429,"Apple, Cheese, Spinach, Broccoli, Tea"
2989,6,33,437,"Pork, Yogurt, Juice"
2990,19,22,296,"Cookies, Yogurt"
2991,19,43,449,"Orange, Milk, Spinach, Chicken, Fish, Coffee"
2992,5,11,37,"Banana, Broccoli"
2993,6,35,226,"Milk, Tomato, Chicken, Banana, Chips, Cheese"
2994,22,39,186,"Cereal, Spinach, Grapes, Fish, Rice, Pork"
2995,20,29,110,"Oats, Bread, Pork, Coffee, Soda, Cereal"
2996,24,23,112,"Broccoli, Yogurt, Cake, Juice, Apple, Spinach"
2997,29,21,337,"Milk, Spinach, Chips, Cheese"
2998,20,36,475,"Banana, Crackers, Chicken, Oats, Spinach"
2999,11,21,113,"Milk, Tomato, Soda, Grapes, Chips, Fish"
3000,27,24,412,"Carrot, Butter, Cookies"
3001,30,27,45,"Cheese, Bread, Cookies, Banana, Milk, Croissant"
3002,19,49,184,"Carrot, Coffee, Bread, Chips, Fish, Beef"
3003,2,41,106,"Orange, Croissant"
3004,27,28,351,"Coffee, Cookies, Broccoli, Butter"
3005,28,47,253,"Apple, Spinach, Tea, Cheese, Orange"
3006,1,21,365,"Rice, Pasta"
3007,3,39,364,"Tomato, Fish, Pasta, Nuts, Bagel"
3008,2,16,249,"Bread, Fish, Broccoli, Soda"
3009,21,37,317,"Milk, Coffee, Chips"
3010,25,35,364,"Beef, Crackers, Carrot, Oats, Coffee, Yogurt"
3011,19,14,179,"Pork, Croissant, Bagel, Chips, Chicken, Pasta"
3012,9,25,446,"Fish, Butter, Nuts"
3013,21,50,306,"Chicken, Crackers, Spinach, Oats, Coffee, Croissant"
3014,7,36,299,"Pork, Cereal, Tomato, Banana, Cake"
3015,25,48,181,"Apple, Milk, Chicken, Beef, Juice"
3016,19,17,325,"Banana, Cookies, Chips, Cereal, Cheese, Juice"
3017,14,24,163,"Croissant, Pasta"
3018,20,29,224,"Tea, Oats, Chicken, Bread, Apple, Pork"
3019,21,29,178,"Cookies, Spinach, Pork, Butter"
3020,1,26,93,"Tea, Grapes, Coffee, Pasta, Orange"
3021,16,1,63,"Bagel, Rice, Butter, Tea, Soda"
3022,29,47,242,"Cereal, Yogurt, Cheese"
3023,21,3,458,"Chips, Broccoli, Rice, Yogurt, Pasta"
3024,18,19,414,"Chips, Carrot, Bread, Rice, Pork"
3025,10,39,476,"Chips, Apple, Bread, Cheese, Rice"
3026,21,2,31,"Pasta, Bread, Crackers"
3027,10,34,263,"Bread, Soda, Grapes, Spinach, Butter, Broccoli"
3028,16,9,122,"Spinach, Juice, Carrot, Oats, Chicken, Crackers"
3029,8,20,481,"Soda, Beef, Banana, Carrot, Rice"
3030,26,1,11,"Banana, Butter, Tea, Cereal, Beef"
3031,26,20,337,"Tea, Grapes"
3032,22,15,124,"Beef, Cookies, Yogurt, Croissant, Pasta, Chips"
3033,13,14,364,"Butter, Chips, Fish, Soda, Nuts, Cheese"
3034,10,21,127,"Cake, Bread, Pasta, Tomato, Chips, Beef"
3035,15,2,248,"Chicken, Fish, Chips, Beef, Oats, Yogurt"
3036,3,50,329,"Coffee, Pork, Beef, Milk, Chips, Cereal"
3037,23,45,119,"Milk, Beef, Chicken, Cheese, Bagel"
3038,2,18,132,"Pasta, Coffee"
3039,6,36,256,"Cereal, Tea, Chicken"
3040,15,33,386,"Orange, Bagel, Coffee, Rice, Crackers, Carrot"
3041,14,36,403,"Spinach, Pasta, Cheese, Grapes, Chips"
3042,16,37,497,"Pork, Oats"
3043,15,37,427,"Pasta, Pork, Orange, Apple"
3044,7,10,179,"Crackers, Rice, Milk, Oats"
3045,11,7,423,"Grapes, Cake, Soda, Banana, Chips"
3046,20,3,388,"Cookies, Cheese, Chips, Rice"
3047,5,30,202,"Crackers, Coffee"
3048,11,23,115,"Cereal, Orange"
3049,28,10,214,"Broccoli, Crackers, Pork, Coffee, Rice, Butter"
3050,23,9,104,"Nuts, Banana, Cake, Bread"
3051,11,17,432,"Bread, Spinach, Cereal, Yogurt"
3052,24,24,13,"Tea, Orange"
3053,28,38,195,"Yogurt, Apple, Beef, Rice"
3054,12,16,15,"Chips, Beef"
3055,13,15,47,"Bread, Nuts, Butter, Tomato, Chips, Orange"
3056,5,17,193,"Rice, Yogurt, Tea, Orange, Spinach"
3057,25,20,25,"Crackers, Fish, Tomato, Carrot"
3058,12,6,294,"Cereal, Tomato, Butter, Orange, Fish"
3059,17,37,68,"Spinach, Butter, Bread, Fish, Banana"
3060,18,26,82,"Chips, Cereal, Banana"
3061,4,37,158,"Banana, Bagel, Crackers, Oats, Nuts"
3062,11,14,235,"Soda, Tea, Rice, Orange, Cake"
3063,8,47,109,"Beef, Cereal, Broccoli, Chicken, Nuts, Cake"
3064,15,5,333,"Coffee, Croissant"
3065,4,47,309,"Nuts, Spinach, Soda, Orange"
3066,9,21,477,"Juice, Spinach, Croissant"
3067,15,31,401,"Nuts, Bread, Crackers, Carrot, Grapes"
3068,8,12,194,"Fish, Beef, Apple, Milk, Orange, Cake"
3069,5,32,32,"Tomato, Chicken, Cereal, Carrot"
3070,4,45,25,"Juice, Bagel, Crackers, Tomato, Croissant"
3071,2,45,111,"Broccoli, Bagel, Fish, Bread, Rice"
3072,10,37,111,"Cookies, Milk"
3073,13,7,155,"Soda, Bread, Cake"
3074,28,39,99,"Bread, Tomato, Cake, Orange, Spinach"
3075,20,42,122,"Cereal, Chicken, Yogurt, Carrot"
3076,14,20,463,"Banana, Crackers, Grapes, Beef, Orange, Tea"
3077,8,3,144,"Coffee, Beef"
3078,28,47,378,"Grapes, Apple, Butter, Tea"
3079,29,37,99,"Crackers, Butter, Chicken, Juice, Bagel"
3080,6,25,183,"Apple, Banana, Oats, Orange, Rice, Yogurt"
3081,27,6,443,"Chicken, Banana, Cereal, Pasta, Cheese, Milk"
3082,11,50,293,"Chips, Beef, Grapes"
3083,30,4,135,"Juice, Cheese, Coffee, Orange"
3084,19,50,101,"Cheese, Bread, Banana, Rice"
3085,24,22,110,"Orange, Pork, Oats, Crackers, Butter"
3086,11,23,21,"Cereal, Rice"
3087,7,28,100,"Bread, Soda, Oats, Chips, Tea, Coffee"
3088,25,27,441,"Bagel, Broccoli, Tomato, Butter, Soda"
3089,6,8,144,"Grapes, Crackers, Bread"
3090,16,50,476,"Spinach, Beef, Nuts, Fish, Coffee"
3091,17,15,61,"Yogurt, Bagel, Chicken, Grapes, Oats"
3092,15,48,20,"Chicken, Banana, Bread"
3093,16,42,435,"Crackers, Nuts, Rice, Chips, Apple, Spinach"
3094,29,39,356,"Crackers, Soda, Juice, Oats"
3095,10,1,80,"Chicken, Carrot, Croissant, Spinach, Cheese"
3096,16,41,204,"Banana, Chips"
3097,1,50,345,"Juice, Cookies"
3098,3,41,413,"Bread, Banana, Broccoli, Tomato"
3099,13,25,463,"Beef, Cereal, Tea, Juice"
3100,17,4,66,"Orange, Tomato, Milk, Tea, Grapes, Chicken"
3101,15,20,183,"Orange, Bread, Carrot"
3102,8,34,489,"Broccoli, Chicken, Croissant, Nuts"
3103,7,3,117,"Tomato, Apple, Tea, Crackers, Croissant"
3104,19,21,166,"Carrot, Pasta"
3105,12,35,243,"Pasta, Tomato, Pork, Soda, Cake, Cheese"
3106,2,37,132,"Milk, Tomato, Chips"
3107,2,10,199,"Grapes, Rice, Oats, Fish"
3108,10,21,424,"Cake, Apple, Yogurt, Nuts, Cereal"
3109,16,33,200,"Croissant, Spinach, Banana"
3110,20,45,348,"Croissant, Soda, Cheese, Pasta, Coffee, Bagel"
3111,29,15,97,"Cereal, Pork, Soda, Cake, Milk"
3112,27,10,491,"Bread, Pasta, Cake, Cheese, Beef"
3113,21,4,279,"Chips, Banana, Tea, Bread, Soda, Chicken"
3114,22,44,419,"Yogurt, Pork, Milk, Tea, Fish"
3115,16,47,329,"Apple, Bagel, Pasta, Beef, Nuts, Cheese"
3116,10,26,461,"Carrot, Juice, Apple, Milk"
3117,18,29,232,"Cheese, Yogurt, Juice, Apple, Fish"
3118,1,49,459,"Cookies, Butter, Chips, Coffee"
3119,28,39,374,"Tomato, Cake, Tea"
3120,4,37,43,"Beef, Pork"
3121,14,33,70,"Cheese, Cake, Chips, Bread, Carrot"
3122,5,6,83,"Tea, Butter, Cake, Beef"
3123,29,15,461,"Grapes, Banana, Tea, Coffee, Broccoli"
3124,9,28,483,"Cheese, Chips"
3125,24,19,76,"Coffee, Juice, Yogurt"
3126,12,26,416,"Chicken, Coffee, Butter, Cake"
3127,25,10,107,"Cheese, Fish, Oats, Yogurt, Chicken, Cake"
3128,13,9,108,"Spinach, Banana, Orange, Cake"
3129,12,22,282,"Orange, Juice, Nuts"
3130,2,6,203,"Chicken, Bagel, Banana"
3131,13,31,365,"Grapes, Carrot, Cookies"
3132,2,37,201,"Tomato, Cookies, Coffee, Banana, Spinach"
3133,19,48,172,"Beef, Spinach, Rice"
3134,18,4,316,"Milk, Juice, Carrot, Fish, Apple"
3135,7,36,229,"Juice, Yogurt, Crackers, Grapes"
3136,12,26,335,"Pasta, Cereal, Grapes, Broccoli, Nuts"
3137,18,17,135,"Cereal, Orange, Crackers"
3138,10,6,481,"Croissant, Cookies, Juice, Chicken, Beef"
3139,3,26,33,"Cookies, Bread, Broccoli, Oats"
3140,13,33,400,"Soda, Nuts, Grapes, Yogurt, Pork"
3141,17,28,325,"Spinach, Cake, Broccoli, Cereal, Nuts"
3142,15,50,310,"Grapes, Beef, Nuts"
3143,25,45,106,"Tomato, Rice, Broccoli"
3144,18,9,447,"Fish, Chips, Orange, Cookies, Banana"
3145,9,49,284,"Pork, Bread, Chicken, Chips, Pasta, Tomato"
3146,27,9,160,"Cookies, Nuts, Bagel, Bread, Tea, Cake"
3147,20,31,414,"Oats, Tea, Spinach, Cake, Cookies"
3148,22,36,86,"Croissant, Soda, Pasta, Pork, Apple"
3149,20,13,177,"Orange, Soda, Coffee, Cake, Cookies, Tea"
3150,4,32,136,"Cookies, Fish, Grapes, Butter, Pork"
3151,5,26,37,"Beef, Tea"
3152,4,42,332,"Cereal, Grapes, Bread, Pork"
3153,13,37,417,"Crackers, Orange"
3154,12,13,153,"Croissant, Yogurt, Apple, Rice, Beef, Carrot"
3155,26,36,456,"Pasta, Croissant, Butter"
3156,11,40,74,"Butter, Oats, Banana"
3157,18,48,445,"Coffee, Chicken, Yogurt, Cereal, Soda"
3158,12,34,270,"Cake, Broccoli"
3159,25,16,309,"Fish, Pork, Grapes, Broccoli, Crackers, Milk"
3160,5,16,463,"Coffee, Apple, Nuts, Oats, Tomato, Cake"
3161,7,5,260,"Coffee, Bagel"
3162,20,18,117,"Beef, Apple, Spinach, Rice"
3163,17,50,382,"Juice, Chips, Broccoli, Tea, Soda"
3164,13,28,51,"Tomato, Crackers, Beef, Banana, Apple"
3165,17,21,411,"Cake, Orange, Bread, Nuts, Tomato, Beef"
3166,2,44,250,"Spinach, Milk, Cake, Apple, Pork, Tomato"
3167,2,37,414,"Croissant, Bagel, Juice, Pork"
3168,2,6,349,"Tomato, Pasta, Croissant, Pork, Rice"
3169,5,8,324,"Pork, Orange"
3170,23,43,43,"Cookies, Orange, Bagel"
3171,11,27,95,"Cake, Chicken"
3172,26,28,270,"Soda, Crackers"
3173,16,24,208,"Butter, Yogurt, Apple, Chicken, Crackers, Bagel"
3174,17,23,394,"Broccoli, Nuts, Tomato, Butter, Chicken, Fish"
3175,15,13,461,"Apple, Orange"
3176,5,21,340,"Broccoli, Banana, Cereal"
3177,20,23,394,"Cereal, Banana, Broccoli, Cake, Tomato"
3178,29,39,270,"Carrot, Croissant"
3179,17,42,201,"Bread, Fish"
3180,5,2,265,"Banana, Cheese, Bread, Carrot, Croissant"
3181,11,50,275,"Beef, Milk"
3182,30,20,247,"Croissant, Butter, Yogurt, Spinach"
3183,20,11,101,"Cheese, Tea, Pork"
3184,11,23,174,"Bagel, Beef, Cheese, Bread, Grapes"
3185,6,40,374,"Tea, Bagel, Apple, Carrot"
3186,13,29,201,"Cookies, Tea, Broccoli, Coffee, Bread, Butter"
3187,20,40,279,"Chips, Apple, Bread"
3188,24,10,365,"Yogurt, Cereal, Cake, Oats, Banana"
3189,27,29,257,"Chicken, Butter, Cheese, Soda, Beef, Grapes"
3190,10,3,376,"Croissant, Oats"
3191,19,15,499,"Banana, Coffee"
3192,11,13,263,"Spinach, Butter"
3193,17,44,252,"Spinach, Pasta, Milk"
3194,27,24,147,"Croissant, Tomato, Bagel"
3195,17,10,307,"Pasta, Spinach, Chips"
3196,18,49,215,"Oats, Bread, Banana"
3197,16,47,336,"Cereal, Nuts, Oats, Chicken, Tomato"
3198,23,6,481,"Apple, Bread, Grapes, Croissant, Cheese"
3199,19,8,414,"Spinach, Bagel, Chicken, Tomato, Soda"
3200,10,48,308,"Tea, Bagel, Crackers"
3201,16,4,342,"Yogurt, Bread, Grapes, Croissant"
3202,27,16,28,"Banana, Cookies, Yogurt, Pork"
3203,1,40,116,"Fish, Cereal, Cookies, Croissant, Apple, Cheese"
3204,12,10,122,"Carrot, Crackers, Cookies, Soda, Chips"
3205,11,19,468,"Oats, Spinach, Bread"
3206,22,1,113,"Coffee, Nuts"
3207,4,22,241,"Oats, Bread, Pasta, Broccoli"
3208,14,45,451,"Crackers, Banana, Apple, Spinach, Tea, Carrot"
3209,19,8,130,"Orange, Butter, Milk, Juice, Yogurt, Tomato"
3210,10,20,212,"Fish, Rice, Crackers, Beef"
3211,26,29,121,"Nuts, Tomato, Tea"
3212,29,31,166,"Rice, Croissant, Pasta"
3213,24,2,227,"Chicken, Beef, Coffee"
3214,28,22,465,"Beef, Nuts, Butter, Carrot"
3215,23,14,203,"Milk, Cereal, Butter, Cheese, Croissant"
3216,21,48,302,"Broccoli, Bagel, Orange, Milk"
3217,1,35,90,"Pork, Juice, Carrot, Cheese, Rice"
3218,20,14,488,"Milk, Pork"
3219,16,14,441,"Yogurt, Broccoli, Cake, Oats, Coffee"
3220,9,35,201,"Tea, Milk, Grapes, Banana, Croissant, Cake"
3221,21,34,140,"Bagel, Yogurt, Juice, Fish, Beef, Cookies"
3222,26,49,291,"Coffee, Orange, Tea"
3223,25,17,53,"Tea, Croissant, Cereal, Broccoli, Bread, Oats"
3224,19,36,78,"Broccoli, Cereal"
3225,19,31,394,"Tea, Apple, Crackers, Spinach"
3226,8,40,53,"Milk, Broccoli"
3227,24,47,161,"Cheese, Broccoli"
3228,2,10,237,"Bagel, Orange, Nuts, Cake, Grapes"
3229,19,45,275,"Butter, Chips, Apple, Rice"
3230,16,45,190,"Soda, Coffee, Milk"
3231,6,43,127,"Tomato, Bagel, Nuts, Oats, Cheese"
3232,17,2,308,"Pasta, Carrot, Bagel, Milk, Bread, Broccoli"
3233,21,25,31,"Bread, Butter"
3234,24,38,248,"Cake, Tomato, Cookies, Grapes"
3235,20,43,272,"Bread, Cookies, Coffee, Cake"
3236,25,34,328,"Tomato, Cereal, Pork, Pasta"
3237,27,3,182,"Coffee, Cheese, Juice, Croissant"
3238,13,17,228,"Orange, Milk, Apple, Bagel, Chicken, Juice"
3239,5,11,240,"Butter, Orange, Pasta, Bagel, Tea"
3240,27,4,249,"Orange, Rice"
3241,22,19,231,"Grapes, Beef, Milk, Chips"
3242,8,13,219,"Chips, Crackers, Oats, Nuts"
3243,2,45,198,"Spinach, Crackers, Chicken, Milk, Broccoli, Pasta"
3244,19,40,421,"Juice, Milk, Pork, Fish"
3245,23,18,264,"Yogurt, Crackers, Tea, Juice, Bread, Carrot"
3246,4,4,172,"Fish, Milk, Apple, Cheese, Nuts, Butter"
3247,7,30,149,"Cookies, Pork, Pasta, Grapes, Orange"
3248,1,42,205,"Broccoli, Nuts, Rice, Cheese, Croissant"
3249,15,1,22,"Chips, Tea, Rice, Pork, Croissant"
3250,11,5,101,"Pork, Bread, Spinach"
3251,14,25,236,"Yogurt, Bread, Juice, Bagel, Chips, Milk"
3252,5,43,129,"Broccoli, Cake, Grapes, Nuts, Apple, Spinach"
3253,14,18,145,"Soda, Chips, Spinach, Fish, Apple, Tea"
3254,23,43,340,"Spinach, Pasta, Oats, Juice"
3255,7,43,48,"Milk, Tomato, Juice, Grapes"
3256,14,24,193,"Carrot, Juice, Banana"
3257,17,7,471,"Milk, Cheese, Broccoli, Croissant"
3258,25,2,52,"Coffee, Spinach, Bagel, Cookies, Grapes"
3259,20,19,160,"Cake, Chips, Cookies, Pasta, Tomato"
3260,30,42,441,"Butter, Apple, Croissant, Pork, Grapes, Tomato"
3261,16,25,266,"Milk, Soda, Broccoli, Nuts, Rice"
3262,28,15,272,"Grapes, Banana"
3263,28,25,289,"Tea, Cookies, Tomato"
3264,24,33,339,"Juice, Orange, Croissant, Chips"
3265,24,46,50,"Coffee, Carrot, Apple, Bagel, Butter, Oats"
3266,2,7,412,"Coffee, Fish"
3267,23,21,151,"Juice, Croissant, Rice, Soda, Cake"
3268,5,32,484,"Tomato, Soda, Coffee, Butter, Spinach"
3269,17,39,126,"Pork, Pasta"
3270,7,35,60,"Juice, Rice, Yogurt, Oats, Cookies, Bagel"
3271,18,6,70,"Juice, Rice, Apple, Pasta, Spinach, Cake"
3272,11,12,46,"Milk, Beef, Orange, Coffee, Crackers"
3273,22,13,194,"Banana, Bagel"
3274,16,33,29,"Soda, Cheese, Spinach"
3275,17,30,289,"Crackers, Milk, Croissant, Bread, Butter, Banana"
3276,13,36,112,"Yogurt, Cake"
3277,11,46,180,"Grapes, Chips, Bagel, Cake, Juice, Spinach"
3278,6,2,110,"Oats, Croissant, Yogurt"
3279,15,3,355,"Yogurt, Butter"
3280,30,16,178,"Cookies, Fish, Cake"
3281,18,34,138,"Tea, Juice, Cookies, Chicken, Broccoli"
3282,11,20,164,"Bread, Nuts, Crackers, Spinach, Milk"
3283,18,22,391,"Tea, Orange, Milk, Tomato, Crackers"
3284,12,32,427,"Coffee, Orange, Croissant"
3285,22,26,403,"Pasta, Bread, Tomato, Cookies, Chicken"
3286,25,48,359,"Rice, Tomato, Grapes, Milk"
3287,28,11,442,"Tomato, Crackers"
3288,24,2,150,"Cake, Croissant, Rice"
3289,22,23,107,"Fish, Pork, Cookies, Yogurt, Crackers"
3290,21,44,371,"Cereal, Pork, Bread"
3291,26,23,319,"Butter, Soda, Croissant"
3292,23,23,80,"Cereal, Yogurt, Pork, Bread"
3293,9,41,447,"Yogurt, Bread, Cereal, Bagel, Cheese, Cookies"
3294,20,20,395,"Beef, Cereal"
3295,16,16,376,"Rice, Milk, Apple, Chips, Pork, Grapes"
3296,7,33,388,"Banana, Cookies, Grapes, Coffee, Tea"
3297,8,18,288,"Oats, Bagel, Crackers"
3298,9,4,477,"Tea, Cheese, Fish, Bread, Apple, Pork"
3299,18,41,143,"Tomato, Chips, Carrot, Juice, Banana, Bagel"
3300,10,17,14,"Croissant, Tomato, Tea, Spinach, Apple"
3301,8,25,404,"Cheese, Butter"
3302,10,2,163,"Pasta, Cookies, Grapes"
3303,25,36,154,"Tea, Fish, Bagel, Crackers, Rice, Cheese"
3304,10,18,431,"Tea, Carrot, Fish"
3305,23,15,187,"Chicken, Banana, Coffee, Cereal"
3306,7,10,410,"Carrot, Yogurt, Grapes, Cookies, Broccoli, Cake"
3307,23,22,216,"Pork, Cookies, Bread, Banana, Coffee"
3308,23,26,494,"Cake, Broccoli"
3309,16,43,217,"Chicken, Crackers"
3310,11,9,430,"Fish, Beef, Tomato"
3311,16,6,306,"Fish, Rice, Orange"
3312,12,47,397,"Bread, Tea, Oats, Juice"
3313,18,25,345,"Chips, Crackers, Orange, Grapes"
3314,30,34,16,"Nuts, Beef, Chips, Chicken, Cereal"
3315,30,44,251,"Carrot, Rice, Tomato, Fish, Soda"
3316,26,40,344,"Broccoli, Tomato, Nuts"
3317,24,41,272,"Butter, Spinach"
3318,9,44,399,"Coffee, Chips, Milk, Pork, Chicken"
3319,10,15,497,"Cookies, Fish, Yogurt, Bread, Pork, Oats"
3320,4,27,86,"Pork, Coffee"
3321,19,16,453,"Pork, Oats, Juice, Orange, Chips"
3322,22,37,213,"Rice, Banana"
3323,18,10,126,"Broccoli, Coffee, Bread, Bagel"
3324,13,28,126,"Fish, Nuts, Milk, Juice"
3325,29,20,380,"Apple, Tomato, Oats"
3326,13,39,393,"Milk, Tomato, Crackers, Oats, Pasta"
3327,27,22,117,"Nuts, Bagel, Tomato"
3328,12,29,252,"Pasta, Butter"
3329,25,35,129,"Orange, Coffee, Croissant"
3330,26,9,274,"Rice, Tea, Grapes, Apple"
3331,5,14,310,"Tea, Yogurt, Broccoli, Chips, Bread"
3332,10,42,412,"Oats, Beef, Rice, Milk, Apple"
3333,2,9,292,"Orange, Coffee, Fish, Apple, Milk"
3334,10,38,397,"Bread, Coffee"
3335,23,35,249,"Butter, Yogurt, Tomato"
3336,3,44,379,"Broccoli, Bread, Apple, Pork, Coffee, Chicken"
3337,12,13,426,"Banana, Cake, Chicken, Cereal, Oats, Orange"
3338,30,9,246,"Chicken, Milk, Beef, Carrot, Croissant, Crackers"
3339,15,20,184,"Beef, Grapes, Nuts, Pasta, Chips, Cheese"
3340,21,45,415,"Chicken, Milk, Cookies"
3341,9,46,53,"Tomato, Fish, Coffee, Butter"
3342,24,34,170,"Nuts, Pasta, Banana, Coffee, Tomato, Crackers"
3343,16,9,443,"Bagel, Apple"
3344,7,28,106,"Carrot, Nuts, Croissant"
3345,7,50,229,"Banana, Juice, Butter, Pork, Chips, Milk"
3346,27,10,404,"Cake, Cookies"
3347,18,42,492,"Beef, Bagel, Cereal, Crackers"
3348,9,37,367,"Yogurt, Broccoli, Rice, Butter, Cake, Carrot"
3349,30,11,223,"Cheese, Tea, Coffee, Chips, Oats, Butter"
3350,18,21,117,"Yogurt, Broccoli, Grapes, Bread"
3351,23,5,234,"Beef, Chicken, Cookies, Bread"
3352,9,36,240,"Cookies, Apple, Cake"
3353,5,35,446,"Banana, Cereal, Spinach, Pasta"
3354,4,47,295,"Crackers, Yogurt, Apple, Cheese"
3355,20,8,25,"Milk, Yogurt, Pasta, Apple, Carrot, Soda"
3356,24,12,201,"Tomato, Rice, Bagel, Oats, Carrot"
3357,19,21,81,"Croissant, Cheese"
3358,8,10,305,"Pasta, Cake, Beef"
3359,8,47,457,"Banana, Grapes, Crackers, Yogurt, Oats, Cheese"
3360,2,2,75,"Nuts, Chicken"
3361,22,49,166,"Fish, Bagel, Croissant, Cereal, Chicken"
3362,29,21,492,"Crackers, Apple, Soda, Pork, Bread"
3363,17,27,387,"Cheese, Chips, Butter, Cookies, Banana"
3364,8,27,14,"Apple, Carrot, Crackers, Bread"
3365,21,20,265,"Crackers, Banana, Soda, Orange, Oats, Bread"
3366,8,29,424,"Nuts, Bagel, Juice, Cereal, Rice, Tomato"
3367,2,48,347,"Soda, Tea, Croissant, Apple, Rice, Cookies"
3368,4,41,437,"Cake, Pasta, Cereal"
3369,14,48,191,"Cheese, Bread, Cookies, Broccoli"
3370,11,18,183,"Fish, Oats, Banana, Milk, Apple"
3371,23,10,125,"Tea, Cookies"
3372,16,50,224,"Soda, Pasta, Juice"
3373,4,13,227,"Chicken, Fish, Orange, Carrot, Chips"
3374,22,7,361,"Nuts, Yogurt"
3375,25,9,395,"Chips, Coffee, Nuts"
3376,5,12,216,"Fish, Cake, Grapes, Milk"
3377,1,2,400,"Pasta, Pork, Cake, Milk, Broccoli, Tomato"
3378,18,49,408,"Coffee, Milk, Pasta, Orange, Soda"
3379,30,40,363,"Cereal, Pasta, Bagel, Tomato, Coffee"
3380,6,40,285,"Coffee, Cereal, Chicken, Apple"
3381,14,18,163,"Yogurt, Milk"
3382,21,39,176,"Croissant, Tea, Bread, Yogurt, Broccoli"
3383,30,37,310,"Apple, Tomato, Oats"
3384,29,40,21,"Yogurt, Crackers, Cereal"
3385,29,15,300,"Cereal, Cake, Fish, Bagel, Chicken"
3386,16,39,412,"Fish, Crackers, Beef, Pasta"
3387,16,15,26,"Tomato, Cheese, Chicken, Grapes, Apple"
3388,21,15,482,"Broccoli, Butter, Nuts, Tea"
3389,7,44,81,"Tomato, Coffee, Chicken"
3390,25,2,88,"Apple, Pasta, Juice, Coffee"
3391,10,23,497,"Bread, Carrot"
3392,11,6,179,"Milk, Pasta, Butter"
3393,10,45,300,"Tomato, Cereal, Grapes, Pork"
3394,21,50,332,"Bagel, Cookies"
3395,2,31,419,"Bagel, Croissant, Cookies, Cheese, Cake"
3396,30,9,318,"Bread, Beef"
3397,25,33,477,"Pork, Milk, Butter"
3398,3,39,321,"Cheese, Bread, Apple, Juice, Broccoli, Tomato"
3399,21,31,303,"Carrot, Pasta, Cookies"
3400,19,46,453,"Pasta, Fish, Broccoli, Cereal, Cake, Bagel"
3401,8,42,210,"Tomato, Banana, Crackers, Oats"
3402,18,24,205,"Juice, Cake"
3403,24,12,114,"Beef, Cereal, Croissant, Carrot"
3404,24,25,495,"Grapes, Pork, Chicken, Tomato, Tea"
3405,28,32,210,"Banana, Croissant"
3406,30,31,42,"Coffee, Pork, Fish, Nuts, Tea"
3407,2,9,283,"Tea, Oats, Apple, Broccoli, Soda, Coffee"
3408,30,11,207,"Soda, Nuts, Grapes, Cookies, Bread, Tea"
3409,30,13,106,"Cheese, Tea"
3410,6,15,253,"Beef, Yogurt"
3411,14,3,65,"Spinach, Chicken"
3412,29,27,178,"Chips, Croissant"
3413,27,49,301,"Butter, Broccoli, Chicken, Soda, Coffee, Cake"
3414,6,1,241,"Oats, Bagel, Beef"
3415,30,18,337,"Yogurt, Apple, Grapes"
3416,30,27,468,"Pork, Banana, Chicken, Apple"
3417,2,15,165,"Croissant, Yogurt"
3418,27,48,57,"Cheese, Yogurt"
3419,13,43,97,"Grapes, Cheese, Broccoli, Orange, Carrot, Yogurt"
3420,26,13,63,"Spinach, Cheese"
3421,16,49,355,"Orange, Cookies, Broccoli"
3422,6,14,293,"Cookies, Juice"
3423,30,5,100,"Yogurt, Spinach, Nuts, Bagel, Butter, Coffee"
3424,24,12,26,"Rice, Pork, Fish"
3425,28,29,433,"Grapes, Pork"
3426,30,40,362,"Soda, Butter, Croissant, Coffee, Fish"
3427,10,32,318,"Bread, Juice, Fish, Pasta, Chicken, Tomato"
3428,29,45,260,"Pasta, Carrot, Milk, Crackers"
3429,2,21,23,"Bread, Croissant, Cheese"
3430,1,30,105,"Banana, Grapes, Milk, Fish"
3431,10,16,111,"Apple, Rice, Tomato, Coffee, Cake"
3432,19,28,45,"Bagel, Nuts, Tea, Bread, Cookies, Banana"
3433,20,26,476,"Orange, Grapes, Banana, Nuts, Fish, Juice"
3434,4,50,207,"Cake, Beef"
3435,30,3,155,"Fish, Cereal, Cake, Oats, Beef"
3436,11,39,115,"Banana, Pork, Grapes"
3437,10,48,129,"Crackers, Butter, Croissant, Beef, Soda"
3438,15,25,159,"Beef, Juice, Soda, Fish, Rice"
3439,21,47,347,"Milk, Tomato, Crackers, Pasta, Cake, Orange"
3440,18,21,278,"Croissant, Beef, Chips, Soda, Juice"
